Subject,File,Task,Total_Mouse_Distance,Avg_Mouse_Speed,Max_Mouse_Speed,Total_Time,Mouse_Sensible_Pause_Count,Avg_Mouse_Sensible_Pause_Time,Avg_Mouse_Accel,Max_Mouse_Accel,Min_Mouse_Accel,Avg_Action_Pause_Time,Avg_All_Pauses_Time,Avg_Mouse_Pause_Time,Avg_Key_Pause_Time,Mouse_Episodes_Count,Mouse_Direction_Changes_Count,Total_Mouse_Angle_Changes,Avg_Mouse_X_Speed,Avg_Mouse_Y_Speed,Avg_Mouse_X_Accel,Avg_Mouse_Y_Accel,Max_Mouse_X_Speed,Max_Mouse_Y_Speed,Max_Mouse_X_Accel,Max_Mouse_Y_Accel,Avg_All_Sensible_Pause_Time,All_Sensible_Pause_Count,Avg_Mouse_Speed_Before_Button_Clicks,Avg_Menu_Item_Navigation_Time,Avg_Open_Menu_to_Button_Pressed_Time,Menu_Item_Navigations_Count,Menu_Viewing_Sessions_Count,Avg_Items_Navigated_in_Each_Session,Avg_Selected_Menu_Items_Dwell_Time,Avg_Combo_Selection_Time,Mouse_Curvature,Repeated_Mouse_Patterns_Count,Avg_Mouse_Episode_Time,Mouse_Episode_Time_Stddev,Interaction_Density
13,ui-log_木_19-12-2024_13-53-19.txt,task_12,17031.86,414.52,19849.43,64.573,58,0.5877,33264.33,18568808.39,-1206973.31,0.20,0.02,0.03,1.50,59,31,52223.05,291.56,223.98,21021.45,23854.15,13000.00,15000.00,12200000.00,14000000.00,0.42,72,113.89,0.05,1.04,37,4,5.33,0.43,5.03,0.0535,10,0.5072,576.43,44.23
13,ui-log_木_19-12-2024_13-54-51.txt,task_13,15705.15,414.31,19646.88,59.921,47,0.6673,47837.95,18380021.12,-1256198.35,0.32,0.02,0.03,1.33,48,24,52278.94,291.07,224.97,40844.08,19414.49,19000.00,8000.00,17777777.78,7636363.64,0.47,57,118.85,0.10,1.02,27,4,3.83,0.29,3.88,0.0581,42,0.5927,626.69,44.56
13,ui-log_木_19-12-2024_13-56-29.txt,task_14,15699.37,407.98,16124.52,62.095,50,0.6585,40766.44,15093739.09,-955666.34,0.26,0.02,0.03,0.79,51,17,46947.68,293.49,217.22,37503.52,13289.55,16000.00,5000.00,15000000.00,4700000.00,0.43,68,98.36,0.11,1.18,32,4,4.33,0.33,4.82,0.0522,24,0.5666,596.70,44.30
13,ui-log_木_19-12-2024_13-57-48.txt,task_15,16931.80,377.87,10430.99,65.593,52,0.6342,11835.80,4023384.86,-443085.03,0.28,0.02,0.03,1.31,53,26,53071.03,247.04,218.53,8573.28,7525.79,10166.67,5000.00,3277777.78,2333333.33,0.43,68,84.10,0.09,1.48,43,4,6.17,0.41,4.07,0.0547,6,0.6092,702.92,44.00
14,ui-log_木_19-12-2024_15-04-14.txt,training,36244.92,176.00,44432.53,221.912,105,0.9049,32839.60,36611367.19,-3892734.28,0.29,0.02,0.04,0.00,107,91,266112.94,124.39,84.75,29513.29,11209.49,44000.00,20500.00,36571428.57,7464285.71,0.90,102,52.75,0.24,2.77,29,4,4.40,1.16,0.00,0.1281,0,1.1767,1445.24,44.08
14,ui-log_木_19-12-2024_15-14-08.txt,task_01,28549.97,137.86,21400.93,264.855,203,0.7341,11825.48,19889261.23,-1335212.26,0.76,0.03,0.03,3.10,204,81,218792.19,72.95,94.25,8515.69,7987.20,17000.00,13000.00,15687500.00,12250000.00,0.59,246,28.48,0.10,1.63,71,4,5.50,0.78,9.16,0.1338,114,0.5620,786.53,34.06
14,ui-log_木_19-12-2024_15-19-17.txt,task_02,24540.72,191.04,12083.05,168.909,122,0.6572,10348.73,11361935.72,-713666.37,0.46,0.02,0.03,1.95,123,61,178396.31,109.45,125.18,7692.27,6423.48,11000.00,5000.00,10400000.00,4600000.00,0.50,154,30.25,0.11,2.09,67,6,8.17,0.88,7.82,0.1269,60,0.7165,1068.40,44.34
14,ui-log_木_19-12-2024_15-22-40.txt,task_03,19879.84,224.57,7280.11,141.141,99,0.7908,18169.10,6899937.23,-444364.91,0.25,0.03,0.03,1.73,100,56,115985.37,143.70,129.98,10921.93,12888.39,6400.00,7000.00,3823529.41,6625000.00,0.54,143,52.28,0.10,2.23,53,6,6.17,1.36,5.94,0.1018,14,0.5967,722.30,38.21
14,ui-log_木_19-12-2024_15-25-42.txt,task_04,20435.07,152.83,11000.00,168.1,153,0.5732,11089.88,9428571.43,-652343.75,0.22,0.03,0.03,2.09,154,56,144804.14,92.65,92.44,6723.92,7301.55,11000.00,9000.00,9428571.43,7687500.00,0.45,183,45.11,0.11,2.44,78,6,8.50,1.28,6.83,0.1237,126,0.5157,625.41,35.75
14,ui-log_木_19-12-2024_15-29-02.txt,task_05,23136.78,256.16,10295.63,124.438,102,0.6526,21058.51,9876367.40,-615308.51,0.19,0.02,0.03,1.72,103,47,103867.67,151.69,165.56,11060.54,17205.29,6600.00,9000.00,4812500.00,8625000.00,0.47,129,54.92,0.11,1.99,69,6,7.50,0.97,4.44,0.0784,26,0.5589,581.02,40.61
14,ui-log_木_19-12-2024_15-40-10.txt,task_06,19744.51,253.91,39204.59,107.556,79,0.7190,43381.44,30356585.68,-2372973.04,0.22,0.02,0.03,1.60,80,48,93806.14,166.08,153.43,32753.67,26265.10,31000.00,24000.00,25333333.33,16733333.33,0.52,100,54.91,0.09,1.70,70,6,7.33,0.79,4.38,0.0829,10,0.6301,628.16,42.02
14,ui-log_木_19-12-2024_15-42-11.txt,task_07,25746.03,281.24,19723.08,130.764,100,0.6787,26117.31,11807075.20,-1071208.10,0.18,0.02,0.03,2.02,101,61,114758.96,173.27,174.31,16743.71,17551.13,17000.00,12000.00,7611111.11,11454545.45,0.50,123,64.57,0.09,1.98,89,8,7.10,0.96,6.23,0.0778,4,0.6184,656.05,42.40
14,ui-log_木_19-12-2024_15-44-37.txt,task_08,20128.68,264.77,15629.39,109.163,80,0.7612,18954.79,10500470.62,-654233.14,0.18,0.03,0.03,1.40,81,53,85362.99,157.07,166.21,9772.86,14706.47,14500.00,11000.00,4000000.00,10333333.33,0.51,111,67.96,0.11,2.12,66,6,8.00,1.05,4.23,0.0740,26,0.5915,602.77,39.40
14,ui-log_木_19-12-2024_15-46-51.txt,task_09,20738.57,298.97,19313.21,103.163,79,0.6747,31647.34,11157711.10,-1103873.58,0.16,0.02,0.03,1.33,80,33,81533.40,193.95,176.57,26387.77,14714.52,18000.00,7000.00,11125000.00,3500000.00,0.46,110,55.96,0.10,1.85,62,6,6.17,1.07,4.24,0.0686,20,0.5948,584.94,41.47
14,ui-log_木_19-12-2024_15-49-12.txt,task_10,18518.44,298.34,14000.00,102.472,78,0.7332,22758.22,12935663.35,-820312.50,0.20,0.03,0.03,1.39,79,40,72861.16,204.50,170.97,17823.53,10094.54,14000.00,4500.00,12937500.00,2842105.26,0.52,102,37.78,0.15,2.86,65,6,6.83,1.70,4.75,0.0687,8,0.5569,729.46,38.28
14,ui-log_木_19-12-2024_15-56-28.txt,task_11,20254.49,307.07,28000.00,96.973,80,0.6094,67136.12,26500000.00,-1720265.08,0.19,0.02,0.03,1.19,82,37,80925.69,189.24,185.87,35009.63,48721.37,22000.00,28000.00,21000000.00,26500000.00,0.43,108,55.07,0.08,2.04,60,6,7.17,1.24,4.20,0.0697,0,0.5622,555.45,44.00
14,ui-log_木_19-12-2024_15-58-28.txt,task_12,18551.70,221.06,12206.56,115.953,100,0.6736,24608.38,11530514.75,-753976.49,0.15,0.03,0.03,1.46,101,45,88722.30,145.81,131.34,17385.47,16558.32,10000.00,7000.00,9437500.00,6625000.00,0.51,123,59.76,0.10,1.67,62,6,5.17,0.93,3.75,0.0835,6,0.4782,628.12,35.59
14,ui-log_木_19-12-2024_16-00-40.txt,task_13,18966.78,258.12,30535.95,107.716,86,0.7438,21481.66,7984986.75,-1610775.22,0.15,0.03,0.03,1.74,87,40,71594.93,165.73,156.35,15009.28,13999.41,24666.67,18000.00,4166666.67,7500000.00,0.56,106,56.33,0.07,2.21,57,6,6.17,1.53,4.64,0.0659,8,0.4903,561.51,34.83
14,ui-log_木_19-12-2024_16-02-47.txt,task_14,20008.88,337.65,43657.76,86.457,70,0.6649,41773.48,41155166.10,-2574078.43,0.15,0.02,0.03,1.08,71,27,70109.57,231.41,187.83,35723.46,19023.07,41000.00,15000.00,38705882.35,14000000.00,0.45,91,55.28,0.09,1.50,46,6,5.50,0.72,3.81,0.0612,2,0.5589,509.35,42.92
14,ui-log_木_19-12-2024_16-04-33.txt,task_15,23052.08,247.32,46043.46,123.228,100,0.6473,51002.62,42586128.56,-2730310.15,0.22,0.02,0.03,1.64,101,53,98467.95,145.21,155.90,30991.62,36347.69,38000.00,29000.00,35375000.00,27437500.00,0.50,122,51.18,0.12,2.09,82,6,10.17,0.70,3.94,0.0746,2,0.5750,684.25,40.54
15,ui-log_木_19-12-2024_17-00-49.txt,training,22371.81,259.77,28622.54,103.83,60,1.0577,46055.21,14291240.79,-2554416.35,0.58,0.03,0.06,0.18,61,47,77856.17,198.69,103.81,32088.50,22405.82,27000.00,14000.00,13496641.59,13235294.12,0.84,71,53.28,0.08,1.64,44,9,3.44,1.10,0.00,0.0607,0,0.6594,968.68,33.78
15,ui-log_木_19-12-2024_17-05-46.txt,task_01,31240.15,197.80,21377.56,214.5,167,0.6916,18072.95,18603774.35,-1326989.57,0.71,0.03,0.03,2.03,168,75,178907.17,117.27,125.74,12914.89,9868.35,21000.00,8000.00,18285714.29,7466666.67,0.54,199,93.55,0.18,3.04,106,8,8.62,1.34,8.12,0.1000,46,0.5877,710.06,38.21
15,ui-log_木_19-12-2024_17-09-42.txt,task_02,21163.66,324.20,18867.96,92.216,71,0.6470,36509.14,18133621.61,-1175912.64,0.20,0.02,0.02,1.25,72,41,81118.89,200.62,195.04,23859.71,24175.63,16000.00,10000.00,15318181.82,9727272.73,0.46,87,78.70,0.06,1.49,74,6,9.00,0.61,5.47,0.0669,20,0.6388,620.39,47.71
15,ui-log_木_19-12-2024_17-11-34.txt,task_03,22045.55,416.59,12000.00,76.029,65,0.5269,20362.37,11133333.33,-718506.81,0.19,0.02,0.02,1.37,66,47,70610.00,234.28,269.38,7383.90,17819.58,4312.50,12000.00,2800000.00,11133333.33,0.38,73,130.72,0.10,1.65,91,6,9.67,0.51,4.02,0.0559,0,0.6312,604.87,49.72
15,ui-log_木_19-12-2024_17-13-06.txt,task_04,21229.69,402.71,7762.09,71.239,67,0.4279,15390.62,3623105.63,-467782.09,0.16,0.02,0.02,1.25,69,37,75272.36,261.15,235.40,8963.82,11243.42,7500.00,4000.00,3312500.00,3500000.00,0.34,67,77.46,0.11,2.06,94,6,11.17,0.56,3.82,0.0619,26,0.6138,624.77,54.49
15,ui-log_木_19-12-2024_17-14-33.txt,task_05,18525.12,474.50,24083.19,59.675,59,0.4731,44004.84,21518403.59,-1436090.71,0.15,0.02,0.02,1.02,60,36,55011.91,299.37,280.89,31495.20,26437.90,16000.00,18000.00,14250000.00,16125000.00,0.34,63,76.45,0.06,1.31,66,6,8.83,0.52,3.84,0.0518,0,0.5278,436.98,52.17
15,ui-log_木_19-12-2024_17-17-11.txt,task_06,16288.91,500.10,10816.65,56.112,46,0.5996,42639.61,10237932.48,-651028.66,0.22,0.02,0.03,0.81,47,29,49416.33,338.50,275.50,25743.72,30957.55,7000.00,10000.00,6428571.43,9523809.52,0.40,53,85.10,0.08,1.04,42,6,5.67,0.39,3.52,0.0530,0,0.6043,530.60,48.62
15,ui-log_木_19-12-2024_17-18-20.txt,task_07,17716.07,475.77,42720.02,60.838,56,0.5372,65633.73,40264158.39,-2515469.60,0.15,0.02,0.02,0.89,57,41,54387.02,318.42,270.96,54587.55,29881.31,41000.00,12000.00,38625000.00,11375000.00,0.39,57,82.64,0.08,1.26,60,6,7.17,0.43,4.03,0.0536,0,0.5379,525.60,50.69
15,ui-log_木_19-12-2024_17-19-36.txt,task_08,18846.03,454.54,14713.94,65.88,59,0.5895,23988.42,6522969.75,-796962.45,0.16,0.02,0.03,0.73,60,33,50881.70,317.86,239.10,13518.43,15743.38,14500.00,3187.50,6416666.67,2833333.33,0.42,68,87.98,0.08,1.09,50,6,5.50,0.46,5.48,0.0471,22,0.5131,505.15,46.21
15,ui-log_木_19-12-2024_17-20-58.txt,task_09,18400.18,464.74,23345.24,65.231,55,0.6042,48336.82,22097399.56,-1392212.96,0.20,0.02,0.03,0.58,56,29,58472.91,312.26,253.55,26248.44,32114.63,9000.00,23000.00,8411764.71,21764705.88,0.37,72,105.27,0.11,1.31,51,6,6.50,0.43,3.35,0.0555,0,0.5708,483.78,49.49
15,ui-log_木_19-12-2024_17-22-18_task10_最後に変更を保存しますか.txt,task_10,21369.68,499.59,13000.00,63.774,54,0.5866,33915.86,12187500.00,-749878.05,0.29,0.02,0.02,0.74,55,30,53017.99,349.45,253.90,25258.16,15836.50,13000.00,11000.00,12187500.00,10200000.00,0.43,60,148.23,0.05,1.26,60,6,5.00,0.78,3.21,0.0433,0,0.5833,500.95,49.77
15,ui-log_木_19-12-2024_17-30-26.txt,task_11,17307.34,533.55,44407.21,53.838,44,0.5726,48006.02,41887065.53,-2773760.87,0.20,0.02,0.02,0.93,45,24,48717.85,366.46,299.30,36184.26,28535.10,36000.00,26000.00,34000000.00,24466666.67,0.36,54,127.73,0.05,1.04,45,6,5.67,0.50,3.62,0.0491,4,0.6222,389.27,52.75
15,ui-log_木_19-12-2024_17-31-42.txt,task_12,16871.43,463.11,10295.63,54.36,55,0.4442,30510.68,9736613.15,-638507.21,0.19,0.02,0.02,0.74,56,25,53832.85,320.00,245.51,21013.33,19890.37,9000.00,8000.00,8500000.00,6428571.43,0.30,61,94.48,0.05,1.02,49,6,6.17,0.49,3.30,0.0557,34,0.5280,398.29,54.56
15,ui-log_木_19-12-2024_17-32-50.txt,task_13,16609.28,547.34,10440.31,49.623,53,0.4823,24518.71,9965964.86,-624081.23,0.17,0.02,0.03,0.79,54,23,40880.08,358.69,310.35,20893.10,11335.99,10000.00,3235.29,9550000.00,2850000.00,0.32,58,122.40,0.08,1.15,60,6,6.50,0.43,3.21,0.0430,22,0.4435,345.86,50.30
15,ui-log_木_19-12-2024_17-33-52.txt,task_14,16787.09,509.19,5408.33,52.266,44,0.5304,15829.62,2937500.00,-206768.11,0.15,0.02,0.02,0.86,45,25,49942.84,354.38,274.28,10017.74,10586.07,4500.00,3500.00,2333333.33,2937500.00,0.37,46,90.81,0.05,0.91,45,6,4.83,0.43,4.01,0.0519,12,0.6356,521.25,52.94
15,ui-log_木_19-12-2024_17-34-57.txt,task_15,17389.70,581.32,48259.71,47.323,40,0.5242,69686.13,45434959.41,-2999128.71,0.21,0.02,0.02,0.63,41,23,42940.52,384.19,336.31,50182.88,40073.68,40000.00,27000.00,37588235.29,25529411.76,0.36,42,100.86,0.07,0.99,42,6,5.00,0.40,2.97,0.0431,0,0.6428,493.86,54.92
16,ui-log_日_22-12-2024_11-38-06.txt,training,35464.37,380.00,102987.86,132.231,63,1.1181,25677.49,16431999.48,-16431999.48,1.06,0.02,0.04,1.08,65,63,103028.56,292.28,166.45,23128.84,13702.06,100500.00,22500.00,16020000.00,3660000.00,0.86,80,156.84,0.18,2.34,40,4,6.00,1.08,0.00,0.0507,10,0.9140,907.06,41.40
16,ui-log_日_22-12-2024_11-45-02.txt,task_01,22032.61,115.47,13193.87,273.045,175,1.1202,13157.91,291174.41,-291174.41,0.61,0.04,0.05,3.15,176,51,135504.99,66.37,74.61,10460.68,10964.87,9875.00,8750.00,265625.00,187500.00,0.88,217,94.51,0.16,3.72,69,6,7.17,1.65,15.06,0.1073,42,0.4359,481.00,22.68
16,ui-log_日_22-12-2024_11-51-43.txt,task_02,18678.98,192.53,10865.60,137.056,102,0.8640,17070.56,395918.29,-395918.29,0.30,0.03,0.04,2.06,103,34,86383.30,111.55,126.62,12786.87,13883.26,9857.14,4571.43,604591.84,268518.52,0.67,124,127.58,0.17,2.35,59,6,7.83,0.86,7.48,0.0807,50,0.4726,500.43,31.88
16,ui-log_日_22-12-2024_11-54-57.txt,task_03,22074.44,216.34,11327.51,145.224,112,0.8473,17038.72,487556.42,-487556.42,0.21,0.03,0.04,1.64,113,45,93273.50,141.02,122.86,14066.84,12966.11,10500.00,5555.56,666666.67,192743.76,0.64,139,90.08,0.09,1.96,55,6,6.83,1.09,6.11,0.0738,44,0.4428,444.81,30.42
16,ui-log_日_22-12-2024_11-59-03.txt,task_04,19439.59,307.39,12777.53,98.388,64,0.8519,17340.87,1554959.62,-613137.91,0.17,0.02,0.03,1.86,65,45,81575.83,193.17,181.01,14055.86,13290.95,12571.43,3285.71,1499822.32,492596.54,0.64,77,150.04,0.09,1.88,73,6,9.00,0.64,3.87,0.0732,40,0.6710,740.84,43.38
16,ui-log_日_22-12-2024_12-01-32.txt,task_05,16894.63,314.65,12253.98,85.321,62,0.8141,20782.52,4577117.37,-709682.66,0.24,0.03,0.03,1.79,63,32,58870.94,211.45,178.34,16843.00,13870.69,11000.00,5400.00,4589743.59,328395.06,0.59,78,90.73,0.10,1.78,59,6,7.33,0.85,5.60,0.0608,4,0.5487,537.21,37.07
16,ui-log_日_22-12-2024_12-05-50.txt,task_06,18669.49,334.12,10753.26,85.177,73,0.6714,18677.92,351671.66,-351671.66,0.22,0.02,0.03,1.84,74,32,66334.87,212.79,202.26,15223.50,14446.14,10142.86,5857.14,375000.00,206632.65,0.51,86,128.76,0.11,1.92,64,6,8.50,0.81,4.50,0.0620,68,0.4833,485.25,43.58
16,ui-log_日_22-12-2024_12-07-46.txt,task_07,17572.18,298.48,10222.03,89.687,62,0.7855,16232.83,311236.74,-311236.74,0.17,0.02,0.03,1.80,63,23,73415.97,190.68,180.39,13267.69,12744.48,9142.86,6000.00,275132.28,296296.30,0.56,78,137.29,0.07,1.56,89,6,11.00,0.55,5.28,0.0729,26,0.6440,665.93,44.18
16,ui-log_日_22-12-2024_12-09-46.txt,task_08,20346.64,431.83,10352.95,82.767,64,0.7005,18438.34,300500.48,-300500.48,0.14,0.02,0.03,1.73,65,28,67237.94,260.80,272.50,13727.43,14923.14,9142.86,5857.14,252551.02,296875.00,0.47,83,139.95,0.10,1.26,51,6,7.00,0.41,7.63,0.0577,34,0.5785,603.66,44.90
16,ui-log_日_22-12-2024_12-11-54.txt,task_09,19281.67,500.81,13220.35,68.317,42,0.8370,19901.61,1201850.43,-1201850.43,0.14,0.02,0.02,1.13,43,17,54806.70,332.57,284.88,15829.09,14372.23,11000.00,7333.33,1000000.00,666666.67,0.61,48,187.80,0.09,1.48,59,6,8.00,0.63,3.90,0.0496,24,0.7656,638.64,49.02
16,ui-log_日_22-12-2024_12-13-27.txt,task_10,17174.20,421.86,6676.69,78.308,44,1.0197,16959.29,433817.18,-350122.84,0.15,0.02,0.03,1.33,45,22,58289.95,248.73,267.80,13469.45,13432.54,5250.00,5571.43,535714.29,436363.64,0.82,47,145.72,0.08,1.76,66,6,8.67,0.93,7.55,0.0592,0,0.7378,689.47,43.57
16,ui-log_日_22-12-2024_12-19-10.txt,task_11,18164.22,405.23,11742.68,71.199,53,0.6756,18188.88,424854.70,-424854.70,0.16,0.02,0.02,1.36,54,33,64715.67,255.51,248.43,14924.02,14209.07,10375.00,5500.00,877551.02,231040.56,0.49,62,108.17,0.09,1.39,62,6,7.67,0.48,3.73,0.0622,0,0.6528,652.35,49.96
16,ui-log_日_22-12-2024_12-21-53.txt,task_12,17864.73,416.19,7203.51,80.865,45,1.0035,18902.14,3015197.23,-360346.15,0.48,0.02,0.03,0.98,46,28,63278.58,260.63,262.07,15384.04,14231.43,6285.71,4750.00,2928571.43,871428.57,0.64,61,174.33,0.10,1.57,72,6,9.00,0.45,6.13,0.0618,12,0.7738,907.75,45.05
16,ui-log_日_22-12-2024_12-23-35.txt,task_13,15441.57,356.25,7682.95,73.533,59,0.6927,16380.52,402472.32,-401404.42,0.39,0.02,0.03,1.81,60,27,62131.88,225.52,214.57,13528.97,12476.27,7000.00,4375.00,395061.73,188208.62,0.51,67,120.38,0.10,1.33,56,6,6.67,0.50,5.44,0.0702,2,0.5392,554.89,42.51
16,ui-log_日_22-12-2024_12-25-44.txt,task_14,18294.01,431.68,11255.84,66.293,43,0.7329,17424.52,492550.01,-492550.01,0.21,0.02,0.02,1.16,44,24,63148.76,288.96,249.37,14652.39,13451.06,10285.71,4571.43,678571.43,258928.57,0.56,48,160.30,0.09,1.42,58,6,7.33,0.57,3.50,0.0603,10,0.7793,963.84,51.00
16,ui-log_日_22-12-2024_12-27-07.txt,task_15,17425.16,365.12,10381.50,72.592,55,0.5967,17253.48,592555.22,-592555.22,0.12,0.02,0.02,1.07,56,25,69137.06,221.64,229.82,13808.17,13422.63,8571.43,5857.14,627232.14,265306.12,0.41,65,138.05,0.12,1.81,82,7,9.29,0.43,5.10,0.0693,2,0.7052,543.02,49.83
17,ui-log_日_22-12-2024_13-10-27.txt,training,30271.77,269.34,21250.00,140.325,74,1.2429,32053.70,5310735.79,-1444449.64,1.62,0.04,0.05,0.41,75,55,89101.74,221.19,104.98,30749.54,14560.83,19250.00,9000.00,4810737.46,2249923.37,1.09,82,44.06,0.07,1.31,25,2,3.57,0.56,0.00,0.0514,2,0.6412,788.09,27.03
17,ui-log_日_22-12-2024_13-16-16.txt,task_01,28074.03,195.76,25612.50,196.607,127,1.0120,19854.52,6391967.40,-1931919.14,0.54,0.04,0.04,2.79,128,51,134376.43,132.66,110.76,16092.85,14896.49,17000.00,20000.00,4249397.23,4939393.94,0.78,160,47.73,0.18,2.64,56,4,9.50,0.71,9.51,0.0835,102,0.5301,652.14,28.31
17,ui-log_日_22-12-2024_13-20-53.txt,task_02,31769.00,263.95,12000.00,159.324,99,0.8405,21908.50,11153846.15,-1209876.54,0.36,0.02,0.03,1.56,100,46,144111.54,166.61,153.61,16630.17,15630.20,11714.29,12000.00,8844761.77,11153846.15,0.59,132,83.86,0.10,1.41,46,5,4.80,0.62,6.21,0.0792,70,0.7585,828.93,42.35
17,ui-log_日_22-12-2024_13-23-54.txt,task_03,20793.14,266.67,8485.28,107.501,81,0.6669,17047.40,933333.33,-326391.65,0.46,0.02,0.03,1.17,82,43,99343.88,161.29,158.92,13149.32,13130.13,6428.57,6000.00,362811.79,933333.33,0.46,107,90.76,0.10,1.36,51,4,9.00,0.48,4.63,0.0834,4,0.6516,670.45,44.36
17,ui-log_日_22-12-2024_13-26-06.txt,task_04,19141.45,343.89,6895.72,79.825,47,0.7268,16463.42,280477.33,-234704.51,0.33,0.02,0.02,1.23,48,29,87209.79,210.56,214.92,13198.73,13023.25,5285.71,4714.29,260416.67,181405.90,0.45,65,86.37,0.08,1.96,40,4,6.75,1.21,4.29,0.0795,28,0.9386,887.83,54.92
17,ui-log_日_22-12-2024_13-27-44.txt,task_05,18772.04,303.76,5905.72,93.564,74,0.6450,18436.46,1409745.24,-479260.59,0.25,0.02,0.03,1.41,75,20,81856.19,185.32,184.43,13932.01,14118.42,5571.43,5000.00,875000.00,1157407.41,0.44,97,78.35,0.14,2.03,34,4,5.50,1.07,8.42,0.0761,58,0.6016,726.71,45.53
17,ui-log_日_22-12-2024_13-32-11.txt,task_06,17602.43,297.68,5000.00,83.185,62,0.6297,17435.62,714644.66,-222222.22,0.29,0.02,0.02,1.84,63,35,75023.51,197.85,169.98,14706.96,12096.60,5000.00,3285.71,725000.00,211538.46,0.42,82,98.25,0.05,1.18,33,4,4.40,0.66,4.87,0.0744,60,0.6891,620.33,48.77
17,ui-log_日_22-12-2024_13-33-55.txt,task_07,17100.98,351.99,6236.82,71.891,55,0.5853,16759.53,284669.21,-178165.43,0.36,0.02,0.02,1.09,56,25,75124.09,218.47,217.50,13566.71,13218.24,5857.14,2875.00,240740.74,250000.00,0.38,73,93.65,0.09,1.37,36,4,5.75,0.63,4.79,0.0767,34,0.7068,703.32,52.09
17,ui-log_日_22-12-2024_13-35-25.txt,task_08,16345.78,370.30,8467.77,64.724,45,0.6073,17152.84,517350.33,-390742.51,0.34,0.02,0.02,1.57,46,23,67032.03,239.71,220.56,14045.08,12749.04,8375.00,2625.00,430335.10,500000.00,0.47,47,104.54,0.10,1.68,49,4,9.50,0.59,3.95,0.0716,32,0.8119,660.50,54.03
17,ui-log_日_22-12-2024_13-36-43.txt,task_09,21463.56,282.66,9800.00,105.139,71,0.7062,18300.74,980000.00,-538871.55,0.19,0.02,0.03,2.39,73,34,104959.76,189.39,154.21,14962.07,12658.54,9800.00,3857.14,1000000.00,227040.82,0.48,94,121.31,0.11,1.27,50,4,6.60,0.47,5.06,0.0854,120,0.7465,804.41,45.31
17,ui-log_日_22-12-2024_13-38-43.txt,task_10,16399.83,363.86,42438.19,62.094,48,0.5681,33623.43,42203045.70,-5199958.11,0.31,0.02,0.02,0.91,49,30,62388.96,239.47,208.81,23096.52,26474.73,24000.00,35000.00,23869565.22,34804347.83,0.37,61,121.20,0.08,1.20,30,4,6.25,0.53,4.65,0.0664,20,0.7057,651.11,52.57
17,ui-log_日_22-12-2024_13-41-57.txt,task_11,16474.07,408.61,9400.39,65.74,40,0.7705,18581.97,722080.67,-722080.67,0.29,0.02,0.03,1.05,41,19,52871.80,274.11,236.94,14836.40,13392.02,9000.00,5714.29,718750.00,213151.93,0.41,67,94.43,0.08,1.41,36,4,7.00,0.49,4.56,0.0560,0,0.8449,623.17,48.24
17,ui-log_日_22-12-2024_13-44-22.txt,task_12,24606.99,267.77,11358.72,109.603,59,1.0412,20733.66,491672.47,-301598.08,0.25,0.02,0.03,1.20,60,36,89138.10,178.26,152.29,16471.06,15156.73,11285.71,9428.57,485260.77,455782.31,0.79,72,76.65,0.21,1.98,29,4,6.00,0.61,4.39,0.0632,38,0.7966,722.76,40.02
17,ui-log_日_22-12-2024_13-46-28.txt,task_13,15514.35,365.76,10807.66,56.951,41,0.5245,18990.23,747184.43,-283643.28,0.26,0.02,0.02,1.24,44,15,63707.61,242.82,212.67,15146.28,14382.29,10333.33,4285.71,722222.22,222222.22,0.37,46,109.42,0.07,1.19,34,4,6.00,0.53,3.39,0.0717,18,0.7906,690.79,55.71
17,ui-log_日_22-12-2024_13-47-39.txt,task_14,16183.66,391.67,8283.25,58.456,37,0.6666,19974.74,399091.75,-216832.08,0.28,0.02,0.02,1.25,38,24,58024.51,254.78,221.57,16123.99,14186.48,7000.00,4714.29,365079.37,353535.35,0.48,42,133.72,0.07,1.39,31,4,6.00,0.74,3.58,0.0626,16,0.8753,893.69,51.68
17,ui-log_日_22-12-2024_13-48-52.txt,task_15,16794.06,425.26,6741.89,56.965,39,0.6177,18528.54,587746.97,-418931.79,0.33,0.02,0.02,0.79,40,21,59155.87,282.18,255.17,15029.50,14003.84,6625.00,3625.00,388888.89,444444.44,0.34,56,122.43,0.05,0.99,31,4,5.00,0.51,3.84,0.0615,16,0.8155,591.83,56.19
19,ui-log_月_23-12-2024_10-05-22.txt,training,31994.36,323.41,37406.55,109.05,40,1.6137,37778.04,18632416.05,-3248309.23,0.60,0.03,0.05,0.00,41,47,75293.88,246.19,153.97,33528.68,19299.70,37000.00,11500.00,18498556.65,5703281.72,1.49,43,192.19,0.07,2.56,28,4,5.00,1.01,0.00,0.0411,2,1.0544,2243.35,39.08
19,ui-log_月_23-12-2024_10-10-47.txt,task_01,24364.03,175.53,9707.98,181.676,156,0.7263,15572.26,382710.14,-320328.26,0.40,0.03,0.04,2.10,157,65,117865.98,113.18,100.75,12502.28,11791.89,8142.86,5285.71,405523.26,218750.00,0.58,185,132.90,0.14,2.15,65,6,5.50,0.77,5.41,0.0844,70,0.4341,521.89,30.76
